id,title,upload_date,view_count,like_count,comment_count,duration,description,tags,url,topic,confidence,rationale,timestamp,date,dow,dow_num,hosts,host_pair,n_hosts,has_krystal,has_saagar,has_ryan,has_emily,log_views,log_likes,log_duration,caps_ratio,publish_ts,segment_position,segments_that_day
RN8FEN0rFPc,AIPAC BLOWN OUT In CRUSHING PA Loss,2026-05-20,239565,8070,818,802,"Ryan and Emily discuss AIPAC taking a crushing blow in Pennsylvania. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=RN8FEN0rFPc,Domestic Politics,0.8,AIPAC political losses and Pennsylvania election results.,1779298207,2026-05-20,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.38658005775852,8.995908761263994,6.687108607866515,0.8620689655172413,1779298207,4,7
W_TQsM3ho6k,"Elon's Ex-GF REVEALS Election Texts: SPACE LASERS, 'ANOMALY IN THE MATRIX'",2026-05-20,217536,6260,1600,569,"Ryan and Emily discuss Elon's ex revealing texts prior to the 2024 election. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=W_TQsM3ho6k,Media / Tech,0.75,Claims about Elon Musk's ex-girlfriend revealing election-related communications.,1779301836,2026-05-20,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.290119633055788,8.741935464094144,6.343880434126331,0.7241379310344828,1779301836,6,7
mDU4sPrY--U,Iran Supreme Leader STUNS Trump With Nuclear Red Line,2026-05-21,406368,11841,1600,1310,"Ryan and Saagar discuss Iran's leader stunning Trump on new red lines in negotiations. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=mDU4sPrY--U,Foreign Policy / War,0.85,Iran's supreme leader sets nuclear red line in response to Trump statements.,1779379293,2026-05-21,Thursday,3,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,12.91501443198876,9.379323364330956,7.177782416195197,0.28888888888888886,1779379293,1,7
BdRySYY4jwk,"Trump INDICTS Cuba's Castro, SENDS AIRCRAFT CARRIER",2026-05-21,97416,3024,711,1060,"Ryan and Saagar discuss Trump indicting Cuba's Castro and other leaders amid a military buildup.

Juan's article: https://newlinesmag.com/argument/the-neoconservatives-pushing-for-regime-change-in-cuba-see-their-chance-under-trump/

Juan David Rojas: https://x.com/rojasrjuand

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=BdRySYY4jwk,Foreign Policy / War,0.8,Trump's rhetoric toward Cuba and military posturing with aircraft carrier deployment.,1779381003,2026-05-21,Thursday,3,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,11.486745747186843,8.014335737299424,6.966024187106113,0.6976744186046512,1779381003,2,7
D4ZV8amXRlo,Bezos Says Raising His Taxes WON'T HELP ANYONE,2026-05-21,193732,5479,2100,1070,"Ryan and Saagar discuss Bezos saying raising his taxes wont help anyone.

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=D4ZV8amXRlo,Economy / Finance,0.85,Jeff Bezos statement regarding tax increases and economic impact.,1779382823,2026-05-21,Thursday,3,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,12.174231039674016,8.608677881538416,6.975413927455952,0.5,1779382823,3,7
xDikZu3BkwE,Israel PANICS After Gov Minister ABUSES Flotilla Prisoners On Camera,2026-05-21,392431,12342,2600,778,"Ryan and Saagar discuss Israel freaking over a posted video by a top minister abusing flotilla activists. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=xDikZu3BkwE,Foreign Policy / War,0.8,Israeli government minister's treatment of flotilla prisoners captured on video.,1779384624,2026-05-21,Thursday,3,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,12.880116004572297,9.420763358881013,6.656726524178391,0.3389830508474576,1779384624,4,7
MgnMcnhjfsU,Tucker STUNS Israeli TV: ‘You Are Not Democracy’,2026-05-21,651349,19229,2900,361,"Ryan and Saagar discuss Tucker stunning a host on Israeli TV during a heated interview. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=MgnMcnhjfsU,Foreign Policy / War,0.85,Tucker Carlson's comments to Israeli media questioning Israeli democracy.,1779386412,2026-05-21,Thursday,3,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,13.386800875851637,9.864174835150587,5.8888779583328805,0.34210526315789475,1779386412,5,7
zqHUlITsCgk,Ryan EXPOSES INSANE SCHUMER AI $9 Million SCREWUP,2026-05-21,164500,5064,439,1089,"Ryan and Saagar discuss Schumer's $9 million AI screwup. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=zqHUlITsCgk,Economy / Finance,0.8,Exposes alleged spending or budget error related to AI by Senator Schumer.,1779388262,2026-05-21,Thursday,3,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,12.010665849187564,8.529911963824013,6.9930151229329605,0.775,1779388262,6,7
R3pxqgQ6dTg,Neocons FREAK As Trump Says Iran Deal INCHES Away,2026-05-24,339735,10924,1900,1697,"Krystal and Saagar are joined by Trita Parsi to break down the latest on a possible Iran deal. 

Trita Parsi: https://x.com/tparsi?s=20


Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.locals.com/support

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/4Kbsy61zJSzPxNZZ3PKbXl
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=R3pxqgQ6dTg,Foreign Policy / War,0.9,Neoconservative reaction to Trump's progress toward Iran nuclear agreement.,1779631369,2026-05-24,Sunday,6,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.73592118092837,9.298717482593595,7.436617265234227,0.43902439024390244,1779631369,1,1
EPneZuIYHO4,Trump BOMBS Iran As Israel LIGHTS Up Potential Deal,2026-05-26,311489,9377,1200,1237,"Krystal and Saagar discuss Trump bombing Iran as Israel attempts to light up the ceasefire negotiations. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=EPneZuIYHO4,Foreign Policy / War,0.95,Trump military action against Iran coinciding with Israeli negotiations.,1779811200,2026-05-26,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.649119303584522,9.146015161419625,7.1204443723924875,0.4186046511627907,1779811200,1,5
pFKVs3CpTxI,Professor Marandi: Tehran Believes NEOCONS Killing Trump Deal,2026-05-26,300610,9824,1100,1047,"Krystal and Saagar are joined by Professor Marandi on the latest round of negotiations. 

Professor Marandi: https://x.com/s_m_marandi?s=20

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=pFKVs3CpTxI,Foreign Policy / War,0.9,Analysis of neoconservative role in previous Iran nuclear deal failure.,1779813007,2026-05-26,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.613569022547418,9.192583650386924,6.953684210870537,0.2641509433962264,1779813007,2,5
YI5QgYH4PwY,Trump PAUSES Taiwan Arm Sales As Asia Abandoned By US,2026-05-26,169369,5018,1200,1276,"Krystal and Saagar discuss Trump pausing a major arms sale to Taiwan after his China summit. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=YI5QgYH4PwY,Foreign Policy / War,0.9,Trump pausing military aid to Taiwan amid broader Asia policy shifts.,1779814819,2026-05-26,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.039835045634401,8.520786726926367,7.151485463904735,0.36363636363636365,1779814819,3,5
ryts2wxrJdM,"Trump GOES TO WAR For Kalshi, Polymarket",2026-05-26,201239,4472,691,1111,"Krystal and Saagar discuss Trump going to war for prediction market companies. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=ryts2wxrJdM,Domestic Politics,0.85,Trump's support for prediction market platforms against regulatory action.,1779816610,2026-05-26,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.212248535401892,8.405591014834934,7.01301578963963,0.3939393939393939,1779816610,4,5
jdGtOnfr4ek,Iran VOWS RETALIATION After US STRIKES,2026-05-27,208508,6197,707,895,"Ryan and Emily discuss Iran vowing retaliation after a series of US attacks. 

If you need any help, please contact support@supercast.com

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=jdGtOnfr4ek,Foreign Policy / War,0.95,Iran's military retaliation threat following US military strikes.,1779899927,2026-05-27,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.247732688789467,8.731820582962108,6.796823718274855,0.7878787878787878,1779899927,1,7
loSIW51YL3g,IDF Troops TARGETED By Hezbollah FPV Drones In WILD FOOTAGE,2026-05-27,371914,13230,2800,894,"Ryan and Emily discuss shocking footage of IDF troops being hunted by Hezbollah FPV drones. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=loSIW51YL3g,Foreign Policy / War,0.95,Israeli Defense Force engagement with Hezbollah drone attacks.,1779901204,2026-05-27,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.826417923732723,9.490242257109001,6.795705775173514,0.6,1779901204,2,7
4_wMLwkzBLs,Prof Pape: Iran IN DRIVERS SEAT As SHOCKING Deal Emerges,2026-05-27,406286,10415,1200,1378,"Ryan and Emily are joined by Professor Robert Pape to discuss the latest on the Iran negotiations. 

Robert Pape: https://escalationtrap.substack.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=4_wMLwkzBLs,Foreign Policy / War,0.9,Iran's negotiating position in emerging nuclear deal discussions.,1779903022,2026-05-27,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.914812624084588,9.251002353695073,7.228388451573604,0.5869565217391305,1779903022,3,7
yUnmNEnaSk0,Markets Predict NO $3 Gas UNTIL 2032,2026-05-27,174574,3933,984,874,"Ryan and Emily discuss terrifying new market predictions on inflation and gas prices. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=yUnmNEnaSk0,Economy / Finance,0.9,Market predictions regarding gasoline prices through 2032.,1779904824,2026-05-27,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.07010399950078,8.27715777243181,6.773080375655535,0.4166666666666667,1779904824,4,7
raxNHd1wxVM,MAGA BLOWOUT In Texas Gives Dems MAJOR BOOST,2026-05-27,202398,4792,1300,1517,"Ryan and Emily discuss the major election results from yesterday. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=raxNHd1wxVM,Domestic Politics,0.85,MAGA election results in Texas affecting Democratic prospects.,1779906615,2026-05-27,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.2179913349237,8.474703139795285,7.324489979348532,0.6756756756756757,1779906615,5,7
rodFKBSzJ2I,Dem Establishment WILLING TO LOSE Maine To BLOCK PLATNER,2026-05-27,240784,7380,2700,1475,"Ryan and Emily discuss the Dem establishment's desperate last ditch effort to tank Graham Platner in Maine. 

Randy Villegas: https://www.villegasforcongress.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=rodFKBSzJ2I,Domestic Politics,0.9,Democratic establishment tactics regarding Maine elections and blocking candidates.,1779908406,2026-05-27,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.3916555450265,8.906528917594517,7.29641326877392,0.6041666666666666,1779908406,6,7
zEMiYspXSoY,We Asked A TOP Liberal Zionist How They Can Be PRO-ISRAEL,2026-05-27,227507,7175,3800,3641,"Krystal and Ryan interview Jeremy Ben Ami, founder and president of J Street. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=zEMiYspXSoY,Culture / Society,0.8,Discussion of ideological contradiction within liberal pro-Israel community.,1779910211,2026-05-27,Wednesday,2,"['Krystal', 'Ryan']",Krystal & Ryan,2,1,0,1,0,12.334936286130548,8.878358040627822,8.200013648175434,0.45652173913043476,1779910211,7,7
d1-nB4B88CU,"US, Iran EXCHANGE FIRE As Trump Threatens To 'Blow Up' OMAN",2026-05-28,246884,7473,1000,1058,"Krystal and Saagar discuss the US and Iran exchanging fire. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=d1-nB4B88CU,Foreign Policy / War,0.95,US-Iran military confrontation and Trump's threats regarding regional conflict.,1779984004,2026-05-28,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.416673869669234,8.91905180393029,6.964135612418245,0.5434782608695652,1779984004,1,6
icPxzktuqm4,Trump: 'I DON'T CARE ABOUT MIDTERMS',2026-05-28,258303,6616,1400,723,"Krystal and Saagar discuss Trump saying he doesn't care about the midterms and implications for Republicans amid the Iran war. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=icPxzktuqm4,Domestic Politics,0.85,Trump commenting on midterm elections and political strategy.,1779985824,2026-05-28,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.461888593418344,8.797246236703527,6.583409222158765,0.8518518518518519,1779985824,2,6
ysuiOII8Tjo,EBOLA: CDC Asks For VOLUNTEERS TO SCREEN AIRPORTS,2026-05-28,90710,3074,2000,1283,"Krystal and Saagar discuss the ongoing Ebola outbreak as the CDC scrambles. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=ysuiOII8Tjo,Healthcare / Pharma,0.9,CDC response to Ebola outbreak requiring airport screening volunteers.,1779987631,2026-05-28,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.41542288360899,8.03073492409854,7.1569563646156364,0.8780487804878049,1779987631,3,6
jLNRG_7pLoU,John Mearsheimer DESTROYS Neocons On Iran War Disaster,2026-05-28,575114,15344,1500,813,"Krystal and Saagar are joined by John Mearsheimer to discuss the latest on Iran. 

John Mearsheimer: https://www.mearsheimer.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=jLNRG_7pLoU,Foreign Policy / War,0.9,Critique of neoconservative approach to Iran war policy.,1779989421,2026-05-28,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,13.262323560997963,9.63847979712322,6.70073110954781,0.3191489361702128,1779989421,4,6
